MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_isnull,MasVnrArea_isnull,GarageYrBlt_isnull,hasPoolArea,has2ndFlrSF,hasGarageArea,hasTotalBsmtSF,hasFireplaces,Id,SalePrice
60,3,63.0,8199,1,0,1,1,1,0,15,2,1,3,5,7,5,3,3,0,0,2,1,1,0.0,2,3,4,3,3,3,6,648,4,0,80,728,2,4,1,3,728,728,0,1456,1,0,2,1,3,1,2,7,4,1,4,4,3.0,3,2,410,3,3,2,36,18,0,0,0,0,0,10,2008,2,3,0,0,0,0,1,1,1,1,803,189000
70,3,60.0,9084,1,0,1,1,1,0,5,0,1,3,5,4,5,69,59,0,0,4,3,1,0.0,1,3,2,2,3,2,5,0,4,0,755,755,2,2,1,3,755,755,0,1510,1,0,1,0,4,1,1,7,4,1,4,2,69.0,1,1,296,1,2,1,120,0,0,0,0,0,0,10,2009,2,3,0,0,0,0,1,1,1,1,652,108000
20,3,70.0,8120,1,0,1,1,1,0,8,2,1,3,3,4,7,39,39,0,0,4,3,1,0.0,1,2,2,2,3,1,4,191,4,0,673,864,2,4,1,3,864,0,0,864,0,0,1,0,3,1,1,5,4,0,0,2,15.0,1,2,463,3,3,2,0,0,0,0,0,0,0,7,2009,2,3,0,0,0,0,0,1,1,0,723,124500
20,3,70.0,8400,1,0,1,1,1,0,8,2,1,3,3,5,6,53,53,0,0,4,3,1,0.0,1,2,2,2,3,1,3,922,4,0,392,1314,2,2,1,3,1314,0,0,1314,1,0,1,0,3,1,1,5,4,0,0,4,53.0,2,1,294,3,3,2,250,0,0,0,0,0,0,6,2010,2,3,0,0,0,0,0,1,1,0,255,145000
60,3,59.0,7837,1,1,1,1,1,0,13,2,1,3,5,6,7,16,15,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,799,799,2,3,1,3,799,772,0,1571,0,0,2,1,3,1,1,7,4,1,3,4,16.0,2,2,380,3,3,2,0,40,0,0,0,0,0,5,2009,2,3,0,0,0,0,1,1,1,1,1067,178000
30,3,67.0,8777,1,0,1,1,1,0,5,1,1,3,3,5,7,98,58,0,0,4,2,1,0.0,1,3,2,1,3,1,5,0,4,0,796,796,2,3,1,2,796,0,0,796,0,0,1,0,2,1,1,4,4,0,0,0,28.0,0,0,0,0,0,1,328,0,164,0,0,0,0,5,2008,2,3,0,0,1,0,0,0,1,0,639,85000
50,3,60.0,7200,1,0,1,1,0,0,7,1,1,3,1,5,7,70,57,0,0,3,2,2,252.0,1,3,1,3,3,1,4,569,4,0,162,731,2,4,1,3,981,787,0,1768,1,0,1,1,3,1,2,7,4,2,3,2,68.0,1,1,240,3,3,2,0,0,264,0,0,0,0,6,2007,2,3,0,0,0,0,1,1,1,1,800,175000
50,3,50.0,5000,1,0,1,1,1,0,7,2,1,3,1,5,6,86,60,0,0,8,2,1,0.0,1,3,1,2,3,1,1,218,4,0,808,1026,2,2,1,3,1026,665,0,1691,0,0,2,0,3,1,2,6,4,1,4,2,86.0,1,1,308,3,3,2,0,0,242,0,0,0,0,5,2010,2,3,0,0,0,0,1,1,1,1,381,127000
20,3,70.0,9800,1,0,1,1,0,0,15,2,1,3,3,5,7,34,34,0,0,9,8,1,0.0,1,3,4,2,3,1,4,894,4,0,0,894,2,2,1,3,894,0,0,894,1,0,1,0,3,1,1,5,4,0,0,4,31.0,1,2,552,3,3,2,256,0,0,0,0,0,0,7,2006,2,0,0,0,0,0,0,1,1,0,304,149900
60,3,122.0,11911,1,3,1,1,1,0,13,2,1,3,5,6,5,4,4,0,0,9,8,1,0.0,2,3,4,3,3,3,5,0,4,0,684,684,2,4,1,3,684,876,0,1560,0,0,2,1,3,1,2,6,4,1,4,5,4.0,3,2,400,3,3,2,100,38,0,0,0,0,0,3,2009,2,3,0,0,0,0,1,1,1,1,87,174000
50,1,40.0,5436,1,0,1,1,1,0,2,2,1,3,1,4,8,88,3,0,0,9,8,1,0.0,1,2,1,2,3,1,2,735,4,0,61,796,2,3,1,3,796,358,0,1154,1,0,1,0,3,1,2,7,4,0,0,2,88.0,1,1,240,3,3,0,0,96,0,0,0,0,0,5,2010,2,3,0,0,0,0,1,1,1,0,1386,125500
20,3,78.0,12090,1,1,1,1,1,0,14,2,1,3,3,6,6,27,27,0,0,4,3,2,210.0,1,2,2,3,3,1,6,588,3,228,606,1422,2,2,1,3,1422,0,0,1422,0,0,2,0,3,1,2,7,4,1,3,4,27.0,3,2,576,3,3,2,276,0,0,0,0,0,0,6,2008,2,3,0,0,0,0,0,1,1,1,266,175500
20,3,76.0,9158,1,0,1,1,1,0,19,2,1,3,3,8,5,0,0,0,0,10,10,4,140.0,2,3,4,3,3,3,5,0,4,0,1496,1496,2,4,1,3,1496,0,0,1496,0,0,2,0,3,1,2,7,4,0,0,4,0.0,3,2,474,3,3,2,168,130,0,0,0,0,0,6,2007,3,4,0,0,0,0,0,1,1,0,794,225000
85,3,70.0,8400,1,0,1,1,1,0,6,2,1,3,2,6,5,41,41,0,0,9,8,1,0.0,1,3,2,2,3,4,1,187,2,627,0,814,2,3,1,3,913,0,0,913,1,0,1,0,3,1,1,6,4,0,0,2,17.0,1,1,240,3,3,2,0,0,252,0,0,0,0,5,2007,2,3,0,0,0,0,0,1,1,0,1446,129000
80,3,85.0,13400,1,0,1,1,1,0,8,2,1,3,4,5,5,40,40,0,0,9,8,2,1047.0,1,3,2,2,3,3,4,516,1,128,380,1024,2,2,1,3,1086,0,0,1086,1,0,1,0,3,1,1,6,4,1,4,4,40.0,2,2,484,3,3,2,0,0,0,0,0,0,0,6,2006,2,3,0,0,0,0,0,1,1,1,809,159950
20,3,82.0,11880,1,1,1,1,1,0,14,3,1,3,3,7,5,31,31,0,0,7,7,2,206.0,1,3,2,3,3,1,4,704,4,0,567,1271,2,2,1,3,1601,0,0,1601,0,0,2,0,3,1,1,7,4,1,3,4,31.0,2,2,478,3,3,2,0,0,0,0,0,0,0,4,2009,0,0,0,0,0,0,0,1,1,1,1100,157000
60,3,85.0,13600,1,0,1,1,1,0,8,2,1,3,5,7,6,44,19,0,0,5,6,2,176.0,1,3,2,2,3,1,2,454,4,0,314,768,2,2,1,3,1186,800,0,1986,0,0,2,1,3,1,1,7,4,3,2,4,44.0,1,2,486,3,3,2,0,42,0,0,189,0,0,10,2009,2,3,0,0,0,0,1,1,1,1,606,205000
20,3,80.0,9600,1,0,1,1,1,0,14,2,1,3,3,7,5,37,37,1,0,5,6,2,168.0,1,3,2,2,3,1,5,0,4,0,1164,1164,2,2,1,3,1164,0,0,1164,0,0,1,1,3,1,1,6,4,0,0,4,37.0,1,2,528,3,3,2,0,0,0,0,0,0,0,7,2006,0,3,0,0,0,0,0,1,1,0,702,140000
60,3,70.0,8068,1,1,1,1,1,0,13,2,1,3,5,6,5,7,7,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,1010,1010,2,4,1,3,1010,1257,0,2267,0,0,2,1,4,1,2,8,4,1,3,5,7.0,2,2,390,3,3,2,120,46,0,0,0,0,0,12,2009,1,3,1,0,0,0,1,1,1,1,222,200000
20,3,70.0,21000,1,0,0,1,0,0,17,2,1,3,3,6,5,54,54,1,0,3,2,2,184.0,1,2,2,3,3,2,4,35,2,869,905,1809,2,2,1,3,2259,0,0,2259,1,0,2,0,3,1,2,7,4,2,4,3,54.0,1,2,450,3,3,2,166,120,192,0,0,0,0,10,2007,0,0,1,0,0,0,0,1,1,1,114,217000
20,1,49.0,8235,1,1,3,1,1,0,3,1,0,3,3,5,7,53,13,0,0,4,3,1,0.0,1,2,2,2,3,1,1,180,2,645,0,825,2,2,1,3,825,0,0,825,1,0,1,0,2,1,1,4,4,0,0,2,45.0,2,2,720,3,3,2,140,50,0,0,0,0,0,6,2008,2,3,0,0,0,0,0,1,1,0,549,125000
60,3,75.0,7950,1,1,0,1,0,0,5,2,1,3,5,6,6,32,32,1,0,5,7,2,140.0,1,3,2,2,3,1,2,535,4,0,155,690,2,2,1,3,698,728,0,1426,0,0,1,1,3,1,1,6,4,0,0,4,32.0,3,2,440,3,3,2,252,0,0,0,0,0,0,7,2009,2,3,0,0,0,0,1,1,1,0,1074,159500
20,3,47.0,12416,1,1,1,1,1,0,18,2,1,3,3,6,5,22,22,0,0,9,7,4,132.0,1,3,2,3,2,1,4,1398,3,208,0,1606,2,2,1,3,1651,0,0,1651,1,0,2,0,3,1,1,7,3,1,3,4,22.0,3,2,616,3,3,2,192,0,0,0,0,0,0,11,2008,2,3,0,0,0,0,0,1,1,1,175,184000
45,3,55.0,10594,1,0,1,1,1,0,17,2,1,3,0,5,5,81,57,0,0,3,2,1,0.0,1,3,1,2,3,1,5,0,4,0,768,768,0,1,0,3,789,0,0,789,0,0,1,0,2,1,1,5,4,0,0,2,81.0,1,1,200,2,2,2,0,0,112,0,0,0,0,6,2007,2,3,0,0,0,0,0,1,1,0,515,96500
90,3,91.0,11643,1,0,1,1,1,0,8,0,1,2,5,5,5,40,40,0,0,4,3,2,368.0,1,3,2,2,3,1,1,500,4,0,748,1248,2,2,1,3,1338,1296,0,2634,1,1,2,2,6,2,1,12,4,0,0,2,40.0,1,4,968,3,3,2,0,0,0,0,0,0,0,8,2009,2,3,0,0,0,0,1,1,1,0,1351,200000
50,1,52.0,6240,1,0,1,1,1,0,4,2,1,3,1,5,6,78,56,0,0,4,3,1,0.0,1,3,1,2,3,1,5,0,4,0,1042,1042,2,4,1,3,1042,534,0,1576,0,0,1,0,3,1,1,8,4,1,4,2,78.0,1,1,225,3,3,2,0,0,0,0,0,0,0,8,2006,2,2,0,0,0,0,1,1,1,1,1146,149000
60,3,65.0,10237,1,0,1,1,1,0,13,3,1,3,5,6,5,2,0,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,783,783,2,4,1,3,783,701,0,1484,0,0,2,1,3,1,2,8,4,1,4,4,2.0,3,2,393,3,3,2,0,72,0,0,0,0,0,7,2007,3,4,0,0,0,0,1,1,1,1,966,178900
20,3,67.0,10083,1,0,1,1,1,0,11,2,1,3,3,7,5,6,6,0,0,9,8,3,0.0,2,3,4,3,3,1,6,833,4,0,343,1176,2,4,1,3,1200,0,0,1200,1,0,2,0,2,1,2,5,4,0,0,4,6.0,2,2,555,3,3,2,0,41,0,0,0,0,0,8,2009,2,3,0,1,0,0,0,1,1,0,937,184900
160,4,35.0,4251,1,1,1,1,1,0,19,2,1,4,5,7,5,1,0,0,0,4,3,1,0.0,2,3,4,3,3,1,5,0,4,0,625,625,2,4,1,3,625,625,0,1250,0,0,2,1,2,1,2,5,4,0,0,2,1.0,2,2,528,3,3,2,0,54,0,0,0,0,0,6,2007,3,4,0,0,0,0,1,1,1,0,286,164700
20,3,100.0,17500,1,0,1,1,1,0,17,4,1,3,3,7,8,51,8,0,0,8,6,1,0.0,2,2,4,3,3,3,6,1406,4,0,496,1902,2,2,1,3,1902,0,0,1902,1,0,2,0,3,1,3,7,4,2,3,4,51.0,3,2,567,3,3,2,0,207,162,0,0,0,0,5,2010,2,3,0,0,0,0,0,1,1,1,1311,335000
90,3,70.0,8544,1,0,1,1,1,0,8,2,1,2,3,3,4,57,56,0,0,6,5,2,340.0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1040,0,0,1040,0,0,2,0,2,2,1,6,4,0,0,2,57.0,1,2,400,3,3,2,0,0,0,0,0,0,0,5,2006,2,3,1,0,0,0,0,1,0,0,343,87500
20,3,79.0,9541,1,1,1,1,1,0,22,2,1,3,3,7,5,0,0,0,0,9,8,4,268.0,2,3,4,3,3,1,5,0,4,0,1502,1502,2,4,1,3,1502,0,0,1502,0,0,2,0,3,1,2,7,4,0,0,4,0.0,2,2,644,3,3,2,0,114,0,0,0,0,0,9,2009,3,4,0,0,0,0,0,1,1,0,1166,233170
20,3,70.0,8544,1,1,1,1,3,0,6,2,1,3,3,5,6,42,2,0,0,5,6,1,0.0,1,3,2,2,3,1,5,0,4,0,1228,1228,2,3,1,3,1228,0,0,1228,0,0,1,1,3,1,2,6,4,0,0,4,42.0,1,1,271,3,3,2,0,65,0,0,0,0,0,6,2008,2,3,1,0,0,0,0,1,1,0,32,149350
40,3,60.0,12144,1,0,1,1,1,0,8,2,1,3,3,5,7,60,59,0,0,5,6,1,0.0,2,3,2,2,3,1,3,375,4,0,457,832,2,3,1,3,1036,0,232,1268,0,0,1,0,3,1,1,6,4,1,4,4,60.0,1,1,288,3,3,2,0,28,0,0,0,0,0,9,2009,2,3,0,0,0,0,0,1,1,1,874,133000
30,3,67.0,5604,1,0,1,1,1,0,5,2,1,3,3,5,6,83,58,0,0,6,5,1,0.0,1,3,2,2,3,1,3,468,4,0,396,864,2,2,0,2,864,0,0,864,1,0,1,0,2,1,1,5,4,0,0,0,28.0,0,0,0,0,0,2,0,0,96,0,0,0,0,4,2008,2,3,0,0,1,0,0,0,1,0,211,98000
20,3,79.0,10240,1,0,1,1,1,0,14,2,1,3,3,6,6,26,26,0,0,7,7,2,157.0,1,2,2,3,3,1,2,625,3,1061,0,1686,2,2,1,3,1686,0,0,1686,1,0,2,0,3,1,1,7,4,1,3,4,26.0,1,2,612,3,3,2,384,131,0,0,0,0,0,5,2006,2,3,0,0,0,0,0,1,1,1,925,207500
20,3,70.0,9991,1,1,1,1,0,0,6,1,1,3,3,4,4,33,16,0,0,7,7,1,0.0,1,3,2,2,3,1,2,1116,4,0,165,1281,2,4,1,3,1620,0,0,1620,1,0,2,0,3,1,1,8,2,1,3,4,16.0,1,2,490,3,3,2,120,78,0,0,0,0,0,6,2009,2,3,1,0,0,0,0,1,1,1,406,150000
85,3,70.0,7252,1,1,1,1,3,0,6,2,1,3,2,5,5,27,27,1,0,3,2,1,0.0,1,3,2,3,3,3,6,685,4,0,173,858,2,2,1,3,858,0,0,858,1,0,1,0,2,1,1,5,4,0,0,2,26.0,1,2,576,3,3,2,120,0,0,0,0,0,0,4,2009,2,3,1,0,0,0,0,1,1,0,771,134900
20,4,60.0,7200,1,0,1,1,1,0,19,2,1,3,3,7,5,0,0,0,0,9,8,1,0.0,2,3,4,3,4,1,5,0,4,0,1293,1293,2,4,1,3,1301,0,0,1301,1,0,2,0,2,1,2,5,4,1,4,4,0.0,2,2,572,3,3,2,216,121,0,0,0,0,0,8,2006,3,4,0,0,0,0,0,1,1,1,382,187750
20,3,128.0,12160,1,0,1,1,1,0,8,1,1,3,3,6,4,56,56,1,0,3,2,2,90.0,1,3,2,2,3,1,2,1024,4,0,481,1505,2,4,1,3,1505,0,0,1505,1,0,1,0,2,1,1,6,4,1,3,4,56.0,2,2,505,3,3,2,0,0,0,162,0,0,0,2,2009,2,3,0,0,0,0,0,1,1,1,890,149500
20,3,71.0,9353,1,0,1,1,1,0,8,2,1,3,3,4,5,36,36,0,0,4,3,1,0.0,1,3,2,2,3,1,5,0,4,0,864,864,2,3,1,3,864,0,0,864,0,0,1,0,3,1,1,5,4,0,0,4,34.0,1,1,280,3,3,2,0,0,0,0,0,0,0,7,2006,1,0,0,0,0,0,0,1,1,0,1201,116050
90,3,64.0,7018,1,0,0,1,1,0,11,1,1,2,2,5,5,30,30,0,0,7,7,4,275.0,1,3,2,3,3,3,6,1086,4,0,0,1086,2,2,1,3,1224,0,0,1224,2,0,0,2,2,2,1,6,4,2,3,2,30.0,1,2,528,3,3,2,120,0,0,0,0,0,0,6,2009,2,1,0,0,0,0,0,1,1,1,189,153337
20,3,70.0,13284,1,0,1,1,1,0,6,5,1,3,3,5,5,54,54,0,0,3,7,1,0.0,1,3,4,3,3,2,2,1064,4,0,319,1383,2,2,1,3,1383,0,0,1383,1,0,1,0,3,1,1,6,4,1,4,4,54.0,1,1,354,3,3,2,511,116,0,0,0,0,0,6,2008,2,3,1,0,0,0,0,1,1,1,894,165000
20,3,60.0,6600,1,0,1,1,1,0,9,2,1,3,3,5,9,26,0,0,0,9,8,1,0.0,2,2,2,2,3,1,4,641,4,0,175,816,2,4,1,3,816,0,0,816,0,1,1,0,3,1,2,5,4,1,5,4,26.0,1,1,264,3,3,2,0,0,0,0,0,0,0,10,2008,2,3,0,0,0,0,0,1,1,1,1328,130500
90,1,78.0,7060,1,0,1,1,1,0,9,2,1,2,2,7,5,11,10,0,0,9,8,2,200.0,1,2,4,3,4,4,6,1309,4,0,35,1344,2,4,1,3,1344,0,0,1344,2,0,2,0,2,2,1,8,4,0,0,4,11.0,3,4,784,3,3,2,0,0,0,0,0,0,0,11,2008,2,1,0,0,0,0,0,1,1,0,421,206300
160,4,34.0,3604,1,0,1,1,0,0,19,2,1,4,5,7,5,1,1,0,0,9,8,1,0.0,2,3,4,3,3,1,5,0,4,0,689,689,2,4,1,3,703,689,0,1392,0,0,2,0,2,1,2,5,4,0,0,2,1.0,1,2,540,3,3,2,0,102,0,0,0,0,0,2,2008,2,0,0,0,0,0,1,1,1,0,579,146000
20,3,80.0,8892,1,1,1,1,1,0,8,2,1,3,3,5,5,47,47,0,0,4,3,0,66.0,1,3,2,2,3,1,5,0,4,0,1065,1065,2,3,1,3,1065,0,0,1065,0,0,1,1,3,1,1,6,4,0,0,2,33.0,1,2,461,3,3,2,74,0,0,0,0,0,0,7,2007,0,3,0,0,0,0,0,1,1,0,84,126500
50,3,53.0,5362,1,0,1,1,0,0,17,2,1,3,1,5,6,97,4,0,0,3,1,1,0.0,1,3,4,2,3,1,5,0,4,0,661,661,2,4,1,3,661,589,0,1250,0,0,2,0,3,1,1,8,4,1,4,2,22.0,1,2,552,3,3,2,242,0,81,0,0,0,0,11,2007,2,3,0,0,0,0,1,1,1,1,1275,139000
190,1,33.0,4456,1,0,1,1,1,0,3,2,1,0,5,4,5,89,1,0,0,4,3,1,0.0,1,3,1,2,3,1,5,0,4,0,736,736,2,3,1,3,736,716,0,1452,0,0,2,0,2,3,1,8,4,0,0,0,29.0,0,0,0,0,0,0,0,0,102,0,0,0,0,6,2009,3,4,0,0,1,0,1,0,1,0,49,113000
50,3,60.0,9600,1,0,1,1,0,0,5,0,1,3,1,6,5,84,58,0,0,3,2,1,0.0,1,3,1,2,3,1,5,0,4,0,572,572,0,1,0,1,572,524,0,1096,0,0,1,0,2,1,1,5,4,0,0,0,28.0,0,0,0,0,0,0,0,8,128,0,0,0,0,4,2008,2,3,0,0,1,0,1,0,1,0,156,79000
20,4,95.0,11639,1,0,1,1,0,0,19,2,1,3,3,7,5,1,0,0,0,10,10,3,0.0,2,3,4,3,3,1,5,0,4,0,1428,1428,2,4,1,3,1428,0,0,1428,0,0,2,0,3,1,2,6,4,0,0,4,1.0,3,2,480,3,3,2,0,120,0,0,0,0,0,12,2008,3,4,0,1,0,0,0,1,1,0,974,182000
60,3,70.0,8000,1,0,1,1,1,0,13,2,1,3,5,6,5,13,12,0,0,5,6,1,0.0,1,3,4,3,3,1,6,219,4,0,554,773,2,3,1,3,773,885,0,1658,1,0,2,1,3,1,1,8,4,1,3,4,13.0,3,2,431,3,3,2,224,84,0,0,0,0,0,6,2008,2,3,1,0,0,0,1,1,1,1,1111,188000
20,3,60.0,7200,1,0,1,1,1,0,8,2,1,3,3,5,8,57,5,0,0,9,8,1,0.0,1,3,2,2,3,1,4,398,1,149,317,864,2,3,1,3,864,0,0,864,1,0,1,0,3,1,2,5,4,0,0,2,27.0,2,2,720,3,3,2,194,0,0,0,0,0,0,7,2007,2,3,0,0,0,0,0,1,1,0,951,129000
190,2,70.0,7082,1,0,1,1,1,0,7,2,1,0,5,5,8,90,11,0,0,9,8,1,0.0,1,3,4,2,3,2,5,0,4,0,686,686,2,3,1,3,948,980,0,1928,0,0,2,0,5,2,1,10,4,0,0,0,26.0,0,0,0,0,0,0,0,0,228,0,0,0,0,7,2006,2,3,1,0,1,0,1,0,1,0,1031,160000
20,3,80.0,8400,1,0,1,1,1,0,8,2,1,3,3,6,9,46,3,0,0,3,2,2,237.0,2,2,2,2,3,1,5,0,4,0,1319,1319,2,2,1,3,1537,0,0,1537,1,0,1,1,3,1,2,7,4,1,4,4,46.0,2,2,462,3,3,2,0,36,0,0,0,0,0,7,2008,0,0,0,0,0,0,0,1,1,1,1436,174000
60,3,58.0,14054,1,1,1,1,1,0,13,2,1,3,5,7,5,0,0,0,0,9,8,1,0.0,2,3,4,3,3,3,5,0,4,0,879,879,2,4,1,3,879,984,0,1863,0,0,2,1,4,1,2,9,4,1,4,5,0.0,3,3,660,3,3,2,100,17,0,0,0,0,0,11,2006,3,4,0,0,0,0,1,1,1,1,1197,219210
60,4,85.0,11003,1,0,1,1,1,0,19,2,1,3,5,10,5,1,1,0,0,9,8,4,160.0,3,3,4,4,3,3,6,765,4,0,252,1017,2,4,1,3,1026,981,0,2007,1,0,2,1,3,1,3,10,4,1,5,4,1.0,3,3,812,3,3,2,168,52,0,0,0,0,0,4,2009,2,3,0,0,0,0,1,1,1,1,1443,310000
20,3,72.0,11846,1,1,3,1,1,0,22,2,1,3,3,9,5,3,2,1,0,9,8,2,562.0,2,3,4,4,3,4,6,1567,4,0,225,1792,2,4,1,3,1792,0,0,1792,1,0,2,0,2,1,3,6,4,1,4,4,3.0,3,3,874,3,3,2,206,49,0,0,0,0,0,8,2006,2,3,0,0,0,0,0,1,1,1,482,374000
30,1,60.0,8520,1,0,1,1,1,0,3,2,1,3,3,5,6,84,1,0,0,3,2,1,0.0,2,3,2,2,3,1,5,0,4,0,968,968,2,2,1,3,968,0,0,968,0,0,1,0,2,1,1,5,4,0,0,2,72.0,1,2,480,1,3,0,0,0,184,0,0,0,0,7,2007,2,3,0,0,0,0,0,1,1,0,180,100000
60,3,70.0,11029,1,1,1,1,0,0,14,4,1,3,5,6,7,38,22,0,0,5,6,2,220.0,1,3,2,2,3,2,2,619,4,0,435,1054,2,2,1,3,1512,1142,0,2654,1,0,2,1,4,1,2,9,4,1,4,4,38.0,1,2,619,3,3,2,0,65,0,0,222,0,0,8,2006,2,3,1,0,0,0,1,1,1,1,860,250000
80,3,70.0,10246,1,1,1,1,3,0,6,2,1,3,4,4,9,41,5,0,0,9,8,1,0.0,1,2,2,2,4,3,6,648,4,0,0,648,2,4,1,3,960,0,0,960,1,1,0,0,0,1,1,3,4,0,0,4,41.0,1,1,364,3,3,2,88,0,0,0,0,0,0,5,2006,2,3,1,0,0,0,0,1,1,0,1214,145000
75,1,75.0,13500,1,0,1,1,1,0,3,0,0,3,0,10,9,115,8,0,0,3,2,1,0.0,3,1,1,2,3,1,5,0,4,0,1237,1237,2,3,1,3,1521,1254,0,2775,0,0,3,1,3,1,2,9,4,1,4,2,20.0,1,2,880,4,3,2,105,502,0,0,0,0,0,7,2008,2,3,0,0,0,0,1,1,1,1,584,325000
60,3,105.0,13693,1,0,1,1,1,0,22,2,1,3,5,9,5,1,1,1,0,9,8,2,772.0,3,3,4,3,3,3,5,0,4,0,2153,2153,2,4,1,3,2069,574,0,2643,0,0,2,1,3,1,3,9,4,1,4,5,1.0,3,3,694,3,3,2,414,84,0,0,0,0,0,3,2007,2,3,0,0,0,0,1,1,1,1,478,380000
120,1,44.0,3842,1,1,3,1,1,1,17,2,1,4,3,8,5,4,3,1,0,10,10,4,174.0,2,3,4,4,3,4,6,1373,4,0,221,1594,2,4,1,3,1646,0,0,1646,1,1,2,0,2,1,2,5,4,1,4,4,4.0,3,2,482,3,3,2,128,53,0,0,155,0,0,1,2008,2,3,0,0,0,0,0,1,1,1,1406,275000
20,3,70.0,11200,1,0,1,1,1,0,11,2,1,3,3,6,5,21,21,0,0,3,1,2,85.0,2,3,2,3,3,1,6,1258,4,0,40,1298,2,2,1,3,1298,0,0,1298,1,0,2,0,3,1,2,5,4,1,3,4,21.0,1,2,403,3,3,2,165,26,0,0,0,0,0,5,2006,2,3,1,0,0,0,0,1,1,1,1147,180000
20,3,64.0,10475,1,1,1,1,0,0,15,2,1,3,3,8,5,2,2,0,0,9,8,4,72.0,2,3,4,3,3,3,5,0,4,0,1694,1694,2,4,1,3,1694,0,0,1694,0,0,2,0,3,1,2,7,4,0,0,4,2.0,2,3,776,3,3,2,160,33,0,0,0,0,0,2,2010,2,3,0,0,0,0,0,1,1,0,1167,245350
20,3,70.0,12772,1,1,1,1,3,0,8,2,1,3,3,6,8,47,9,1,0,4,3,1,0.0,1,2,2,2,3,2,2,498,4,0,460,958,2,2,1,3,958,0,0,958,0,0,1,0,2,1,1,5,4,0,0,4,47.0,2,1,301,3,3,2,0,0,0,0,0,0,15500,4,2007,2,3,1,0,0,0,0,1,1,0,347,151500
85,3,69.0,10205,1,1,1,1,1,0,8,2,1,3,2,5,5,44,44,0,0,4,3,1,0.0,1,3,2,2,3,3,2,784,4,0,141,925,2,2,1,3,999,0,0,999,1,0,1,0,3,1,1,6,4,0,0,4,44.0,1,1,300,3,3,2,150,72,0,0,0,0,0,5,2006,2,3,0,0,0,0,0,1,1,0,1215,134500
50,3,54.0,6342,1,0,1,1,1,0,6,1,1,3,1,5,8,135,14,0,0,9,8,1,0.0,1,2,2,2,3,1,5,0,4,0,780,780,2,3,0,3,780,240,0,1020,0,0,1,0,2,1,1,6,4,0,0,0,30.0,0,0,0,0,0,0,0,0,176,0,0,0,0,5,2010,2,3,0,0,1,0,1,0,1,0,1138,94000
60,4,70.0,7500,1,0,1,1,1,0,19,2,1,3,5,7,5,10,10,0,0,9,8,1,0.0,2,3,4,3,3,1,6,533,4,0,281,814,2,4,1,3,814,860,0,1674,1,0,2,1,3,1,2,7,4,0,0,4,10.0,2,2,663,3,3,2,0,96,0,0,0,0,0,1,2010,2,3,1,0,0,0,1,1,1,0,1366,216000
20,3,91.0,10437,1,1,1,1,1,0,21,2,1,3,3,8,6,13,13,1,0,4,3,2,660.0,2,2,4,3,3,4,6,1696,4,0,413,2109,2,4,1,3,2113,0,0,2113,1,0,2,1,2,1,2,7,4,1,3,4,13.0,3,3,839,3,3,2,236,46,0,0,0,0,0,8,2008,2,3,0,0,0,0,0,1,1,1,655,350000
60,3,70.0,12046,1,1,1,1,1,0,14,2,1,3,5,6,6,31,31,0,0,7,7,2,298.0,1,3,2,2,3,1,1,156,4,0,692,848,2,2,1,3,1118,912,0,2030,0,0,2,1,4,1,2,8,4,1,3,4,31.0,3,2,551,3,3,2,0,224,0,0,0,0,0,6,2007,2,3,1,0,0,0,1,1,1,1,989,195000
160,3,75.0,10762,1,0,1,1,0,0,11,2,1,4,5,6,6,29,29,0,0,7,7,1,0.0,1,3,2,3,3,1,5,0,4,0,626,626,2,2,1,3,626,591,0,1217,0,0,1,1,3,1,1,6,4,1,3,4,29.0,2,1,288,3,3,2,0,28,0,0,0,0,0,4,2009,2,3,0,0,0,0,1,1,1,1,244,120000
